Time	WaterLevel_cm
2021110621	51.892200
2021110622	37.106100
2021110623	25.206800
2021110700	19.714800
2021110701	16.687200
2021110702	14.645300
2021110703	13.518700
2021110704	22.742400
2021110705	43.020500
2021110706	53.441200
2021110707	60.552600
2021110708	58.933200
2021110709	48.230900
2021110710	36.894800
2021110711	27.671100
2021110712	23.305700
2021110713	37.528500
2021110714	56.257600
2021110715	72.451900
2021110716	87.238000
2021110717	98.996500
2021110718	102.587000
2021110719	91.180900
2021110720	75.549900
2021110721	60.552600
2021110722	45.696100
2021110723	30.910000
2021110800	22.038300
2021110801	18.165800
2021110802	15.631000
2021110803	13.870800
2021110804	12.744200
2021110805	17.391300
2021110806	37.880600
2021110807	48.512500
2021110808	57.243300
2021110809	59.707700
2021110810	51.751400
2021110811	42.105200
2021110812	34.641700
2021110813	36.120300
2021110814	49.639000
2021110815	64.706800
2021110816	79.704100
2021110817	93.856500
2021110818	104.136000
2021110819	104.348000
2021110820	91.603400
2021110821	76.394900
2021110822	61.820000
2021110823	46.893100
2021110900	31.684500
2021110901	22.812800
2021110902	18.658600
2021110903	15.983100
2021110904	14.222800
2021110905	13.659500
2021110906	27.107800
2021110907	47.385900
2021110908	59.003600
2021110909	68.156900
2021110910	71.818200
2021110911	65.481300
2021110912	56.961700
2021110913	49.075800
2021110914	46.893100
2021110915	56.750500
2021110916	69.987500
2021110917	82.661300
2021110918	94.349400
2021110919	102.024000
2021110920	98.292400
2021110921	85.618600
2021110922	71.466100
2021110923	57.172900
2021111000	42.105200
2021111001	28.093600
2021111002	20.841400
2021111003	17.250500
2021111004	14.926900
2021111005	13.377900
2021111006	12.392200
2021111007	18.447400
2021111008	40.063300
2021111009	51.328900
2021111010	60.200600
2021111011	63.650600
2021111012	56.820900
2021111013	47.315500
2021111014	38.584700
2021111015	32.459000
2021111016	36.754000
2021111017	48.864500
2021111018	60.341400
2021111019	71.325300
2021111020	80.689900
2021111021	82.098100
2021111022	72.029400
2021111023	59.003600
2021111100	44.992000
2021111101	30.839600
2021111102	21.967900
2021111103	17.954500
2021111104	15.419800
2021111105	13.659500
2021111106	12.462600
2021111107	11.547200
2021111108	12.603400
2021111109	29.572200
2021111110	45.907300
2021111111	55.905500
2021111112	60.552600
2021111113	53.934100
2021111114	43.302200
2021111115	33.233500
2021111116	25.418000
2021111117	21.615900
2021111118	30.135500
2021111119	44.076700
2021111120	55.131000
2021111121	64.988400
2021111122	70.691600
2021111123	64.284300
2021111200	52.314600
2021111201	38.655100
2021111202	26.474200
2021111203	20.207700
2021111204	16.898400
2021111205	14.715700
2021111206	13.237100
2021111207	12.110500
2021111208	11.336000
2021111209	13.518700
2021111210	35.345800
2021111211	49.639000
2021111212	59.778100
2021111213	63.087400
2021111214	54.286100
2021111215	42.034800
2021111216	30.557900
2021111217	22.601600
2021111218	18.517800
2021111219	16.546300
2021111220	24.995500
2021111221	43.161300
2021111222	54.004500
2021111223	61.679200
2021111300	60.130100
2021111301	49.287000
2021111302	36.120300
2021111303	25.066000
2021111304	19.644400
2021111305	16.616800
2021111306	14.574900
2021111307	13.096300
2021111308	12.040100
2021111309	11.406400
2021111310	17.461700
2021111311	41.541900
2021111312	54.567700
2021111313	63.932300
2021111314	63.369000
2021111315	51.610500
2021111316	38.091800
2021111317	26.544600
2021111318	20.278100
2021111319	16.828000
2021111320	14.645300
2021111321	14.363600
2021111322	30.065100
2021111323	45.696100
2021111400	55.060600
2021111401	57.102500
2021111402	47.949200
2021111403	34.993800
2021111404	24.502700
2021111405	19.433200
2021111406	16.475900
2021111407	14.434000
2021111408	13.025900
2021111409	11.969700
2021111410	12.744200
2021111411	32.599800
2021111412	49.287000
2021111413	60.552600
2021111414	66.255800
2021111415	58.721900
2021111416	44.851200
2021111417	31.262000
2021111418	22.249600
2021111419	18.236200
2021111420	15.631000
2021111421	13.870800
2021111422	12.744200
2021111423	18.095400
2021111500	39.148000
2021111501	49.146200
2021111502	52.807500
2021111503	44.992000
2021111504	32.740700
2021111505	23.305700
2021111506	18.940300
2021111507	16.123900
2021111508	14.222800
2021111509	12.885000
2021111510	12.814600
2021111511	31.050800
2021111512	50.624800
2021111513	64.566000
2021111514	74.705000
2021111515	74.423400
2021111516	61.467900
2021111517	46.611400
2021111518	32.459000
2021111519	22.812800
2021111520	18.588200
2021111521	15.842200
2021111522	14.011600
2021111523	13.307500
2021111600	26.967000
2021111601	44.780800
2021111602	54.215700
2021111603	58.651500
2021111604	50.976800
2021111605	38.021400
2021111606	26.826200
2021111607	20.489300
2021111608	17.180000
2021111609	14.997300
2021111610	14.363600
2021111611	33.726400
2021111612	52.103400
2021111613	65.833400
2021111614	77.380600
2021111615	81.816400
2021111616	71.607000
2021111617	56.750500
2021111618	41.823500
2021111619	28.445600
2021111620	20.911800
2021111621	17.320900
2021111622	14.997300
2021111623	13.377900
2021111700	13.166700
2021111701	29.783400
2021111702	45.344000
2021111703	54.426900
2021111704	57.947400
2021111705	50.624800
2021111706	38.514300
2021111707	27.319100
2021111708	20.207700
2021111709	17.320900
2021111710	15.560600
2021111711	29.431400
2021111712	50.484000
2021111713	64.918000
2021111714	77.732600
2021111715	85.759400
2021111716	81.253100
2021111717	66.959900
2021111718	52.033000
2021111719	37.035700
2021111720	25.206800
2021111721	19.574000
2021111722	16.475900
2021111723	14.363600
2021111800	12.955400
2021111801	14.011600
2021111802	34.853000
2021111803	47.174700
2021111804	55.412700
2021111805	57.665800
2021111806	49.568600
2021111807	37.739800
2021111808	27.459900
2021111809	21.123000
2021111810	18.236200
2021111811	29.220100
2021111812	49.709500
2021111813	64.706800
2021111814	78.577600
2021111815	88.927800
2021111817	77.591800
2021111818	62.594500
2021111819	47.949200
2021111820	33.374300
2021111821	23.094500
2021111822	18.517800
2021111823	15.701400
2021111900	13.870800
2021111901	12.673800
2021111902	18.869900
2021111903	40.978600
2021111904	51.117700
2021111905	58.510700
2021111906	58.862800
2021111907	49.498200
2021111908	38.514300
2021111909	29.431400
2021111910	23.728200
2021111911	30.628400
2021111912	48.371700
2021111913	63.439400
2021111914	77.732600
2021111915	89.561500
2021111916	94.771900
2021111917	86.604300
2021111918	71.888600
2021111919	57.102500
2021111920	42.175600
2021111921	28.304800
2021111922	20.841400
2021111923	17.250500
2021112000	14.856500
2021112001	13.307500
2021112002	12.321700
2021112003	19.081100
2021112004	39.500000
2021112005	49.427800
2021112006	56.328000
2021112007	55.553500
2021112008	46.329800
2021112009	36.542800
2021112010	29.149700
2021112011	29.572200
2021112012	43.020500
2021112013	57.947400
2021112014	71.747800
2021112015	84.140000
2021112016	92.448300
2021112017	89.843200
2021112018	76.746900
2021112019	62.031200
2021112020	47.456300
2021112021	32.811100
2021112022	22.742400
2021112023	18.165800
2021112100	15.419800
2021112101	13.659500
2021112102	12.392200
2021112103	12.603400
2021112104	25.910900
2021112105	41.753100
2021112106	50.836000
2021112107	55.764700
2021112108	51.117700
2021112109	41.753100
2021112110	33.444700
2021112111	29.220100
2021112112	35.345800
2021112113	48.230900
2021112114	60.904700
2021112115	73.226400
2021112116	83.717500
2021112117	87.378800
2021112118	78.225500
2021112119	64.495600
2021112120	50.131900
2021112121	35.345800
2021112122	23.939400
2021112123	18.588200
2021112200	15.349400
2021112201	13.307500
2021112202	11.899300
2021112203	10.843100
2021112204	11.899300
2021112205	26.826200
2021112206	42.527600
2021112207	51.680900
2021112208	56.257600
2021112209	51.821800
2021112210	43.865400
2021112211	38.725500
2021112212	41.119400
2021112213	50.695200
2021112214	61.960800
2021112215	73.648900
2021112216	85.477700
2021112217	93.504500
2021112218	90.969700
2021112219	78.648000
2021112220	64.566000
2021112221	50.484000
2021112222	35.627500
2021112223	24.009800
2021112300	18.517800
2021112301	15.349400
2021112302	13.307500
2021112303	11.899300
2021112304	11.406400
2021112305	21.967900
2021112306	41.049000
2021112307	51.680900
2021112308	60.059700
2021112309	63.932300
2021112310	59.989300
2021112311	54.426900
2021112312	50.413600
2021112313	54.074900
2021112314	64.636400
2021112315	75.479500
2021112316	85.266500
2021112317	93.222800
2021112318	94.631000
2021112319	85.407300
2021112320	72.733500
2021112321	59.426000
2021112322	45.414400
2021112323	31.050800
2021112400	21.897500
2021112401	17.602500
2021112402	14.786100
2021112403	12.955400
2021112404	11.617700
2021112405	12.251300
2021112406	26.826200
2021112407	42.175600
2021112408	51.399300
2021112409	58.369900
2021112410	59.355600
2021112411	54.426900
2021112412	49.075800
2021112413	47.315500
2021112414	52.666700
2021112415	60.552600
2021112416	68.931400
2021112417	76.817300
2021112418	82.731700
2021112419	80.689900
2021112420	70.621200
2021112421	58.369900
2021112422	45.062400
2021112423	30.980400
2021112500	21.686300
2021112501	17.250500
2021112502	14.574900
2021112503	12.744200
2021112504	11.476800
2021112505	10.491100
2021112506	10.068600
2021112507	14.363600
2021112508	33.937600
2021112509	44.569500
2021112510	51.047300
2021112511	51.540100
2021112512	45.344000
2021112513	39.992900
2021112514	36.613200
2021112515	39.852100
2021112516	47.456300
2021112517	54.990200
2021112518	61.679200
2021112519	66.607900
2021112520	65.551700
2021112521	56.891300
2021112522	45.766500
2021112523	33.022300
2021112600	23.024100
2021112601	18.095400
2021112602	15.067700
2021112603	13.166700
2021112604	11.758500
2021112605	10.702300
2021112606	9.857400
2021112607	9.646170
2021112608	16.194300
2021112609	37.669400
2021112610	47.949200
2021112611	55.412700
2021112612	55.342300
2021112613	48.371700
2021112614	41.260300
2021112615	37.106100
2021112616	38.091800
2021112617	45.203200
2021112618	53.300400
2021112619	59.496500
2021112620	64.706800
2021112621	65.058800
2021112622	57.595400
2021112623	46.963500
2021112700	34.782500
2021112701	24.080200
2021112702	18.377000
2021112703	15.138200
2021112704	13.166700
2021112705	11.828900
2021112706	10.772700
2021112707	9.998220
2021112708	12.462600
2021112709	33.303900
2021112710	48.160400
2021112711	58.510700
2021112712	64.143500
2021112713	59.355600
2021112714	49.427800
2021112715	39.781600
2021112716	31.895700
2021112717	26.544600
2021112718	29.853800
2021112719	40.697000
2021112720	49.075800
2021112721	55.694300
2021112722	58.651500
2021112723	52.596300
2021112800	42.527600
2021112801	31.191600
2021112802	22.320000
2021112803	17.532100
2021112804	14.645300
2021112805	12.814600
2021112806	11.547200
2021112807	10.561500
2021112808	10.139000
2021112809	17.532100
2021112810	41.401100
2021112811	53.934100
2021112812	63.087400
2021112813	64.002700
2021112814	53.793200
2021112815	41.612300
2021112816	30.487500
2021112817	22.390400
2021112818	18.025000
2021112819	15.419800
2021112820	17.391300
2021112821	35.205000
2021112822	45.344000
2021112823	52.033000
2021112900	51.047300
2021112901	41.260300
2021112902	29.924300
2021112903	21.756700
2021112904	17.532100
2021112905	14.786100
2021112906	12.955400
2021112907	11.617700
2021112908	10.702300
2021112909	13.589100
2021112910	37.951000
2021112911	52.596300
2021112912	64.636400
2021112913	71.747800
2021112914	65.903800
2021112915	52.596300
2021112916	38.725500
2021112917	26.967000
2021112918	20.137300
2021112919	16.546300
2021112920	14.082000
2021112921	13.589100
2021112922	29.220100
2021112923	44.428700
2021113000	52.877900
2021113001	54.990200
2021113002	46.189000
2021113003	33.726400
2021113004	23.728200
2021113005	18.588200
2021113006	15.490200
2021113007	13.377900
2021113008	11.969700
2021113009	13.448300
2021113010	37.951000
2021113011	54.074900
2021113012	67.382400
2021113013	77.943900
2021113014	78.788800
2021113015	65.551700
2021113016	50.484000
2021113017	35.979500
2021113018	24.502700
2021113019	18.658600
2021113020	15.349400
2021113021	13.307500
2021113022	12.180900
2021113023	22.953700
2021120100	42.668500
2021120101	51.751400
2021120102	55.623900
2021120103	48.934900
2021120104	36.542800
2021120105	25.488400
2021120106	19.574000
2021120107	16.194300
2021120108	13.941200
2021120109	13.096300
2021120110	31.050800
2021120111	51.610500
2021120112	66.326200
2021120113	79.352100
2021120114	86.885900
2021120115	78.929600
2021120116	63.228200
2021120117	48.160400
2021120118	33.656000
2021120119	22.953700
2021120120	18.025000
2021120121	15.067700
2021120122	13.096300
2021120123	11.899300
2021120200	22.249600
2021120201	43.020500
2021120202	52.877900
2021120203	58.440300
2021120204	53.582000
2021120205	41.401100
2021120206	29.361000
2021120207	21.404600
2021120208	17.320900
2021120209	15.349400
2021120210	33.163100
2021120211	55.201400
2021120212	71.184500
2021120213	86.041000
2021120214	97.306600
2021120215	98.221900
2021120216	83.999100
2021120217	67.664000
2021120218	52.877900
2021120219	37.810200
2021120220	25.066000
2021120221	19.010700
2021120222	15.701400
2021120223	13.518700
2021120300	12.673800
2021120301	30.417100
2021120302	48.019600
2021120303	58.792300
2021120304	65.762900
2021120305	63.650600
2021120306	52.173800
2021120307	39.500000
2021120308	28.868100
2021120309	23.235300
2021120310	36.683600
2021120311	58.017800
2021120312	76.254000
2021120313	92.941200
2021120314	107.305000
2021120315	116.317000
2021120316	109.910000
2021120317	92.659600
2021120318	76.465300
2021120319	62.172000
2021120320	46.963500
2021120321	31.191600
2021120322	21.545500
2021120323	17.250500
2021120400	14.574900
2021120401	14.645300
2021120402	40.063300
2021120403	53.159500
2021120404	62.876100
2021120405	69.494700
2021120406	66.185400
2021120407	55.271900
2021120408	42.879700
2021120409	32.388600
2021120410	29.079300
2021120411	47.033900
2021120412	66.889500
2021120413	84.703200
2021120414	100.616000
2021120415	113.290000
2021120416	118.289000
2021120417	105.474000
2021120418	87.801300
2021120419	71.888600
2021120420	57.102500
2021120421	41.189800
2021120422	26.615000
2021120423	19.644400
2021120500	16.053500
2021120501	13.729900
2021120502	12.814600
2021120503	29.924300
2021120504	46.400200
2021120505	56.257600
2021120506	62.805700
2021120507	59.989300
2021120508	49.146200
2021120509	37.458100
2021120510	28.727300
2021120511	29.853800
2021120512	48.653300
2021120513	67.241500
2021120514	84.280800
2021120515	98.996500
2021120516	109.628000
2021120517	108.924000
2021120518	94.208600
2021120519	77.451000
2021120520	62.172000
2021120521	46.822700
2021120522	31.050800
2021120523	21.475100
2021120600	17.180000
2021120601	14.504500
2021120602	12.744200
2021120603	11.688100
2021120604	21.334200
2021120605	40.837800
2021120606	50.976800
2021120607	57.806600
2021120608	55.412700
2021120609	44.992000
2021120610	34.430500
2021120611	28.234400
2021120612	34.712100
2021120613	51.751400
2021120614	68.931400
2021120615	85.125700
2021120616	99.348500
2021120617	108.854000
2021120618	105.615000
2021120619	90.054400
2021120620	73.508000
2021120621	58.440300
2021120622	43.090900
2021120623	28.164000
2021120700	20.066800
2021120701	16.123900
2021120702	13.729900
2021120703	12.180900
2021120704	12.110500
2021120705	29.220100
2021120706	45.344000
2021120707	56.187200
2021120708	64.073100
2021120709	63.298600
2021120710	53.511600
2021120711	42.950100
2021120712	36.120300
2021120713	41.541900
2021120714	57.102500
2021120715	72.733500
2021120716	87.167600
2021120717	99.841400
2021120718	107.798000
2021120719	102.376000
2021120720	87.238000
2021120721	71.254900
2021120722	56.539200
2021120723	41.189800
2021120800	26.896600
2021120801	19.714800
2021120802	15.983100
2021120803	13.659500
2021120804	12.110500
2021120805	13.729900
2021120806	36.472400
2021120807	49.287000
2021120808	60.059700
2021120809	67.452800
2021120810	66.607900
2021120811	56.820900
2021120812	46.470600
2021120813	39.148000
2021120814	41.823500
2021120815	55.553500
2021120816	69.917100
2021120817	83.154200
2021120818	94.701500
2021120819	100.757000
2021120820	93.926900
2021120821	79.633700
2021120822	64.918000
2021120823	50.624800
2021120900	35.627500
2021120901	23.939400
2021120902	18.447400
2021120903	15.279000
2021120904	13.237100
2021120905	11.969700
2021120906	22.672000
2021120907	45.977700
2021120908	58.440300
2021120909	70.621200
2021120910	79.844900
2021120911	77.521400
2021120912	65.833400
2021120913	53.934100
2021120914	43.513400
2021120915	37.176500
2021120916	45.555300
2021120917	59.566900
2021120918	71.607000
2021120919	81.253100
2021120920	86.956400
2021120921	80.408200
2021120922	67.734400
2021120923	54.497300
2021121000	40.415300
2021121001	27.107800
2021121002	19.926000
2021121003	16.123900
2021121004	13.800400
2021121005	12.180900
2021121006	11.054400
2021121007	17.109600
2021121008	39.922500
2021121009	52.103400
2021121010	62.876100
2021121011	70.128400
2021121012	65.481300
2021121013	53.300400
2021121014	40.767400
2021121015	29.853800
2021121016	22.249600
2021121017	19.221900
2021121018	29.642600
2021121019	44.921600
2021121020	54.708600
2021121021	61.679200
2021121022	60.130100
2021121023	48.794100
2021121100	35.557000
2021121101	24.643500
2021121102	18.940300
2021121103	15.560600
2021121104	13.377900
2021121105	11.828900
2021121106	10.702300
2021121107	9.998220
2021121108	14.856500
2021121109	38.514300
2021121110	51.892200
2021121111	62.876100
2021121112	68.297700
2021121113	60.552600
2021121114	47.667600
2021121115	34.853000
2021121116	24.713900
2021121117	19.151500
2021121118	15.912700
2021121119	14.926900
2021121120	28.727300
2021121121	43.865400
2021121122	52.666700
2021121123	56.539200
2021121200	49.498200
2021121201	37.951000
2021121202	27.037400
2021121203	19.996400
2021121204	16.123900
2021121205	13.729900
2021121206	12.180900
2021121207	11.124800
2021121208	15.983100
2021121209	41.682700
2021121210	56.609600
2021121211	69.776300
2021121212	80.760300
2021121213	83.154200
2021121214	72.381500
2021121215	59.285200
2021121216	46.470600
2021121217	34.148900
2021121218	24.291400
2021121219	19.010700
2021121220	17.532100
2021121221	34.571300
2021121222	49.991100
2021121223	59.426000
2021121300	66.185400
2021121301	65.270100
2021121302	56.328000
2021121303	45.696100
2021121304	34.712100
2021121305	24.713900
2021121306	19.221900
2021121307	17.109600
2021121308	34.853000
2021121309	53.441200
2021121310	67.382400
2021121311	80.549000
2021121312	94.631000
2021121313	101.179000
2021121314	93.011600
2021121315	80.197000
2021121316	66.819100
2021121317	55.342300
2021121318	44.006300
2021121319	32.247800
2021121320	23.869000
2021121321	21.404600
2021121322	44.710300
2021121323	64.354700
2021121400	74.705000
2021121401	77.310200
2021121402	72.592700
2021121403	64.706800
2021121404	55.764700
2021121405	44.992000
2021121406	33.444700
2021121407	25.770100
2021121408	34.008000
2021121409	51.751400
2021121410	67.945600
2021121411	84.210400
2021121412	98.503600
2021121413	107.868000
2021121414	106.178000
2021121415	93.574900
2021121416	79.352100
2021121417	66.044600
2021121418	52.455500
2021121419	38.303000
2021121420	26.333300
2021121421	19.996400
2021121422	16.757600
2021121423	26.826200
2021121500	47.385900
2021121501	57.243300
2021121502	64.143500
2021121503	64.284300
2021121504	56.328000
2021121505	46.118500
2021121506	35.345800
2021121507	26.122100
2021121508	20.982200
2021121509	30.839600
2021121510	50.413600
2021121511	66.678300
2021121512	80.408200
2021121513	92.166700
2021121514	98.503600
2021121515	91.885000
2021121516	77.239800
2021121517	63.016900
2021121518	49.075800
2021121519	35.134600
2021121520	24.080200
2021121521	18.517800
2021121522	15.279000
2021121523	13.800400
2021121600	33.163100
2021121601	56.539200
2021121602	66.607900
2021121603	72.874300
2021121604	71.959000
2021121605	64.777200
2021121606	55.623900
2021121607	45.062400
2021121608	36.120300
2021121609	37.739800
2021121610	52.173800
2021121611	68.579300
2021121612	84.562400
2021121613	98.574000
2021121614	107.727000
2021121615	105.193000
2021121616	91.251400
2021121617	76.254000
2021121618	61.749600
2021121619	47.174700
2021121620	32.318200
2021121621	22.249600
2021121622	17.743300
2021121623	14.856500
2021121700	13.025900
2021121701	21.123000
2021121702	43.654200
2021121703	53.934100
2021121704	61.679200
2021121705	63.016900
2021121706	55.131000
2021121707	45.062400
2021121708	35.557000
2021121709	30.276300
2021121710	39.077600
2021121711	54.849400
2021121712	70.198800
2021121713	84.280800
2021121714	96.320900
2021121715	100.616000
2021121716	90.617700
2021121717	75.479500
2021121718	60.623000
2021121719	45.625700
2021121720	30.980400
2021121721	21.686300
2021121722	17.180000
2021121723	14.434000
2021121800	12.603400
2021121801	11.476800
2021121802	18.658600
2021121803	39.852100
2021121804	50.061500
2021121805	56.961700
2021121806	56.539200
2021121807	47.738000
2021121808	37.951000
2021121809	30.557900
2021121810	31.121200
2021121811	43.372600
2021121812	57.947400
2021121813	71.888600
2021121814	84.773600
2021121815	93.715700
2021121816	91.462600
2021121817	78.859200
2021121818	64.143500
2021121819	49.146200
2021121820	34.008000
2021121821	23.024100
2021121822	17.813700
2021121823	14.786100
2021121900	12.814600
2021121901	11.406400
2021121902	11.406400
2021121903	26.122100
2021121904	43.302200
2021121905	53.582000
2021121906	60.482200
2021121907	59.637300
2021121908	51.962600
2021121909	45.555300
2021121910	44.287900
2021121911	53.300400
2021121912	65.692500
2021121913	79.000000
2021121914	91.885000
2021121915	102.728000
2021121916	106.319000
2021121917	96.672900
2021121918	81.957200
2021121919	67.030300
2021121920	51.892200
2021121921	36.190700
2021121922	24.009800
2021121923	18.306600
2021122000	15.067700
2021122001	12.955400
2021122002	11.688100
2021122003	19.362800
2021122004	41.682700
2021122005	52.385000
2021122006	60.904700
2021122007	64.354700
2021122008	58.229100
2021122009	50.061500
2021122010	44.076700
2021122011	44.992000
2021122012	55.764700
2021122013	69.072200
2021122014	81.957200
2021122015	93.786100
2021122016	102.306000
2021122017	99.630100
2021122018	87.026800
2021122019	72.381500
2021122020	57.595400
2021122021	42.175600
2021122022	27.741500
2021122023	20.207700
2021122100	16.335100
2021122101	13.800400
2021122102	12.110500
2021122103	11.476800
2021122104	24.221000
2021122105	42.738900
2021122106	53.230000
2021122107	60.552600
2021122108	61.256700
2021122109	54.779000
2021122110	47.526800
2021122111	43.935800
2021122112	49.498200
2021122113	61.327100
2021122114	73.860100
2021122115	86.041000
2021122116	96.180100
2021122117	101.250000
2021122118	93.926900
2021122119	80.056200
2021122120	65.410900
2021122121	50.484000
2021122122	34.782500
2021122123	23.235300
2021122200	18.165800
2021122201	15.138200
2021122202	13.166700
2021122203	11.758500
2021122204	13.377900
2021122205	33.444700
2021122206	46.611400
2021122207	56.609600
2021122208	62.453700
2021122209	60.200600
2021122210	52.877900
2021122211	47.315500
2021122212	46.259400
2021122213	55.483100
2021122214	68.016100
2021122215	79.915300
2021122216	91.533000
2021122217	100.757000
2021122218	100.898000
2021122219	90.476800
2021122220	76.817300
2021122221	62.524100
2021122222	47.597200
2021122223	32.177400
2021122300	21.967900
2021122301	17.532100
2021122302	14.645300
2021122303	12.673800
2021122304	14.152400
2021122305	38.091800
2021122306	53.441200
2021122307	67.312000
2021122308	78.507200
2021122309	85.196100
2021122310	81.534800
2021122311	73.296800
2021122312	68.227300
2021122313	70.762000
2021122314	80.408200
2021122315	91.955500
2021122316	102.235000
2021122317	111.881000
2021122318	117.021000
2021122319	111.037000
2021122320	98.996500
2021122321	85.970600
2021122322	71.677400
2021122323	57.032100
2021122400	41.753100
2021122401	27.952800
2021122402	20.418900
2021122403	16.687200
2021122404	16.475900
2021122405	42.386800
2021122406	58.651500
2021122407	71.536600
2021122408	83.013400
2021122409	92.237100
2021122410	94.490200
2021122411	86.815500
2021122412	77.169400
2021122413	71.747800
2021122414	71.888600
2021122415	78.014300
2021122416	87.942100
2021122417	96.250500
2021122418	103.221000
2021122419	105.545000
2021122420	96.954600
2021122421	85.336900
2021122422	72.522300
2021122423	58.369900
2021122500	43.513400
2021122501	29.642600
2021122502	21.193400
2021122503	16.898400
2021122504	14.222800
2021122505	19.292300
2021122506	45.977700
2021122507	59.707700
2021122508	72.311100
2021122509	84.210400
2021122510	91.251400
2021122511	93.504500
2021122512	85.125700
2021122513	74.634600
2021122514	65.551700
2021122515	61.045500
2021122516	63.861900
2021122517	74.141700
2021122518	84.632800
2021122519	90.969700
2021122520	94.631000
2021122521	89.209500
2021122522	78.859200
2021122523	67.171100
2021122600	53.863600
2021122601	39.852100
2021122602	27.600700
2021122603	20.559700
2021122604	16.757600
2021122605	15.419800
2021122606	34.712100
2021122607	53.652400
2021122608	67.382400
2021122609	79.704100
2021122610	88.716600
2021122611	89.984000
2021122612	80.830700
2021122613	69.001800
2021122614	57.384100
2021122615	46.400200
2021122616	37.106100
2021122617	33.303900
2021122618	42.668500
2021122619	55.623900
2021122620	63.932300
2021122621	68.227300
2021122622	65.762900
2021122623	57.736200
2021122700	47.597200
2021122701	36.472400
2021122702	26.122100
2021122703	19.785200
2021122704	16.194300
2021122705	13.800400
2021122706	15.983100
2021122707	43.231700
2021122708	59.496500
2021122709	74.916200
2021122710	89.068600
2021122711	98.926000
2021122712	96.813800
2021122713	85.970600
2021122714	75.268300
2021122715	64.073100
2021122716	51.821800
2021122717	40.485700
2021122718	32.529400
2021122719	35.979500
2021122720	48.512500
2021122721	59.918900
2021122722	66.959900
2021122723	65.833400
2021122800	58.299500
2021122801	48.653300
2021122802	38.514300
2021122803	28.234400
2021122804	21.052600
2021122805	17.180000
2021122806	14.926900
2021122807	26.333300
2021122808	50.624800
2021122809	66.255800
2021122810	81.464400
2021122811	94.560600
2021122812	100.405000
2021122813	92.448300
2021122814	79.140800
2021122815	65.833400
2021122816	52.596300
2021122817	38.936700
2021122818	26.896600
2021122819	19.996400
2021122820	16.616800
2021122821	24.925100
2021122822	46.470600
2021122823	55.553500
2021122900	61.397500
2021122901	61.397500
2021122902	53.511600
2021122903	44.147100
2021122904	36.049900
2021122905	28.797700
2021122906	23.939400
2021122907	34.219300
2021122908	53.370800
2021122909	70.128400
2021122910	86.533900
2021122911	101.742000
2021122912	113.078000
2021122913	113.923000
2021122914	101.109000
2021122915	87.167600
2021122916	72.592700
2021122917	58.158700
2021122918	42.950100
2021122919	28.797700
2021122920	20.700500
2021122921	16.687200
2021122922	17.813700
2021122923	43.231700
2021123000	55.905500
2021123001	63.791500
2021123002	65.622100
2021123003	58.299500
2021123004	48.864500
2021123005	39.711200
2021123006	32.459000
2021123007	30.135500
2021123008	43.654200
2021123009	62.805700
2021123010	80.689900
2021123011	97.447400
2021123012	111.881000
2021123013	120.894000
2021123014	115.120000
2021123015	99.911800
2021123016	84.773600
2021123017	69.917100
2021123018	55.131000
2021123019	39.429600
2021123020	26.051700
2021123021	19.503600
2021123022	15.912700
2021123023	19.714800
2021123100	47.878800
2021123101	61.186300
2021123102	70.762000
2021123103	76.113200
2021123104	70.902900
2021123105	61.045500
2021123106	51.399300
2021123107	44.076700
2021123108	44.710300
2021123109	60.271000
2021123110	79.563300
2021123111	97.025000
2021123112	112.586000
2021123113	125.611000
2021123114	130.681000
2021123115	118.852000
2021123116	101.813000
2021123117	86.322700
2021123118	71.325300
2021123119	56.187200
2021123120	39.922500
2021123121	25.840500
2021123122	19.081100
2021123123	15.560600
2022010100	17.461700
2022010101	45.836900
2022010102	58.792300
2022010103	68.368100
2022010104	73.648900
2022010105	68.720200
2022010106	58.299500
2022010107	47.949200
2022010108	39.922500
2022010109	41.823500
2022010110	58.158700
2022010111	77.591800
2022010112	95.123900
2022010113	110.544000
2022010114	122.373000
2022010115	123.147000
2022010116	108.783000
2022010117	92.096300
2022010118	76.535700
2022010119	61.538300
2022010120	45.484900
2022010121	29.431400
2022010122	20.489300
2022010123	16.264700
2022010200	13.659500
2022010201	13.589100
2022010202	38.725500
2022010203	52.737100
2022010204	62.735300
2022010205	68.368100
2022010206	63.509800
2022010207	53.089100
2022010208	42.879700
2022010209	36.049900
2022010210	39.992900
2022010211	56.891300
2022010212	75.268300
2022010213	92.025900
2022010214	107.305000
2022010215	118.782000
2022010216	118.148000
2022010217	102.799000
2022010218	86.041000
2022010219	70.410000
2022010220	55.271900
2022010221	38.795900
2022010222	24.925100
2022010223	18.588200
2022010300	15.138200
2022010301	12.955400
2022010302	15.490200
2022010303	43.090900
2022010304	55.905500
2022010305	66.889500
2022010306	73.437600
2022010307	68.438500
2022010308	57.172900
2022010309	46.681800
2022010310	39.640800
2022010311	46.259400
2022010312	64.002700
2022010313	82.661300
2022010314	99.278100
2022010315	114.557000
2022010316	125.611000
2022010317	123.499000
2022010318	107.586000
2022010319	91.110500
2022010320	75.831600
2022010321	60.693400
2022010322	44.569500
2022010323	28.868100
2022010400	20.559700
2022010401	16.687200
2022010402	14.363600
2022010403	30.910000
